timestamp,DesRoll,Roll,DesPitch,Pitch,DesYaw,Yaw,ErrRP,ErrYaw,abAccX,abAccY,abAccZ,abGyrX,abGyrY,abGyrZ,labels,operational_status,total_kinetic_shock_g
70563430.0,0.08,1.35,0.11,-0.91,3.8,3.13,0.0,0.0,-0.4163644,-0.04362224,-10.33806,-1.615509,1.681152,-0.02774075,0,0_NORMAL_FLIGHT,10.3465
70613410.0,0.055,0.17,0.085,0.155,3.8,3.13,0.0,0.0,-0.522018,-0.04397937,-10.13141,1.39527,1.876974,-0.03259347,0,0_NORMAL_FLIGHT,10.1449
70663390.0,0.03,-1.01,0.06,1.22,3.8,3.13,0.0,0.0,-0.5204546,-0.00405462,-10.28423,-2.34485,-0.7705947,-0.01938369,0,0_NORMAL_FLIGHT,10.2974
70713370.0,0.04,0.05,0.065,0.035,3.8,3.135,0.0,0.0,-0.6341859,0.02080404,-10.3095,-1.081129,2.05563,0.00849057,0,0_NORMAL_FLIGHT,10.329
70763350.0,0.05,1.11,0.07,-1.15,3.8,3.14,0.0,0.0,-0.6542877,-0.01442202,-10.04155,-0.2300504,-2.61805,0.00829337,0,0_NORMAL_FLIGHT,10.0629
70813330.0,0.065,0.02,0.075,0.035,3.8,3.15,0.0,0.0,-0.7468252,-0.07248528,-10.28305,-2.440324,-0.7094651,0.02556587,0,0_NORMAL_FLIGHT,10.3104
70863310.0,0.08,-1.07,0.08,1.22,3.8,3.16,0.0,0.0,-0.7911448,-0.03230649,-10.06511,2.350681,-0.8449979,0.04704792,0,0_NORMAL_FLIGHT,10.0962
70913290.0,0.09,-0.05,0.09,0.01,3.8,3.175,0.0,0.0,-0.8467724,0.02725423,-10.05416,0.0866639,-2.601732,0.05217116,0,0_NORMAL_FLIGHT,10.0898
70963270.0,0.1,0.97,0.1,-1.2,3.8,3.19,0.0,0.0,-0.9479406,-0.02818923,-10.11535,1.359247,2.030217,0.0506388,0,0_NORMAL_FLIGHT,10.1597
71013666.5,0.1,0.01,0.12,0.075,3.8,3.195,0.0,0.0,-1.047059,0.0196231,-9.958508,2.431314,-0.5754756,0.07425881,0,0_NORMAL_FLIGHT,10.0134
71064063.0,0.1,-0.95,0.14,1.35,3.8,3.2,0.0,0.0,-1.030939,-0.02475332,-10.15712,-1.746351,1.718203,0.0853941,0,0_NORMAL_FLIGHT,10.2093
71114043.0,0.095,0.12,0.15,0.13,3.8,3.2,0.0,0.0,-1.142728,-3.759e-05,-10.02956,1.120137,2.243612,0.07439933,0,0_NORMAL_FLIGHT,10.0944
71164023.0,0.09,1.19,0.16,-1.09,3.8,3.2,0.0,0.0,-1.162675,-0.07336922,-10.08599,-2.361169,-0.8942128,0.07841593,0,0_NORMAL_FLIGHT,10.153
71214003.0,0.07,-0.03,0.14,0.13,3.8,3.2,0.0,0.0,-1.256906,-0.02073227,-10.03876,-1.681117,2.129301,0.09769491,0,0_NORMAL_FLIGHT,10.1172
71263983.0,0.05,-1.25,0.12,1.35,3.8,3.2,0.0,0.0,-1.294628,-0.01717531,-9.884023,0.2793181,-2.066091,0.08649381,0,0_NORMAL_FLIGHT,9.9685
71313963.0,0.065,-0.075,0.1,0.1,3.8,3.205,0.0,0.0,-1.357422,-0.05616093,-9.756009,-2.267502,-0.4947179,0.08181807,0,0_NORMAL_FLIGHT,9.8502
71363943.0,0.08,1.1,0.08,-1.15,3.8,3.21,0.0,0.0,-1.473229,-0.00410831,-9.80821,2.339897,-0.05712957,0.08766834,0,0_NORMAL_FLIGHT,9.9182
71413923.0,0.09,-0.01,0.065,0.08,3.8,3.21,0.0,0.0,-1.457574,-3.099e-05,-9.670321,0.2532251,-1.901903,0.07860817,0,0_NORMAL_FLIGHT,9.7796
71463903.0,0.1,-1.12,0.05,1.31,3.8,3.21,0.0,0.0,-1.543519,0.01810281,-9.739357,1.332546,2.455741,0.06818794,0,0_NORMAL_FLIGHT,9.8609
71513883.0,0.12,-0.025,0.045,0.02,3.8,3.22,0.0,0.0,-1.538823,0.00455918,-9.66112,2.244716,-0.3055597,0.07804906,0,0_NORMAL_FLIGHT,9.7829
71563863.0,0.14,1.07,0.04,-1.27,3.8,3.23,0.0,0.0,-1.560516,-0.02031175,-9.651399,-1.416961,2.429113,0.07543957,0,0_NORMAL_FLIGHT,9.7768
71613843.0,0.145,0.035,0.055,0.045,3.8,3.235,0.0,0.0,-1.546285,0.02174562,-9.712323,1.210314,2.543891,0.04981985,0,0_NORMAL_FLIGHT,9.8347
71663823.0,0.15,-1.0,0.07,1.36,3.8,3.24,0.0,0.0,-1.568525,0.00750973,-9.631768,-2.162755,-0.4116378,0.05109589,0,0_NORMAL_FLIGHT,9.7587
71713803.0,0.185,0.03,0.07,0.065,3.8,3.245,0.0,0.0,-1.51327,-0.00931116,-9.674232,-1.580655,2.143947,0.05441727,0,0_NORMAL_FLIGHT,9.7919
71763783.0,0.22,1.06,0.07,-1.23,3.8,3.25,0.0,0.0,-1.484332,-0.03330268,-9.699164,0.4893413,-1.985044,0.04509003,0,0_NORMAL_FLIGHT,9.8121
71813763.0,0.215,0.315,0.06,0.095,3.8,3.26,0.0,0.0,-1.48015,-0.02539758,-9.716736,-2.036148,-0.8364921,0.02835813,0,0_NORMAL_FLIGHT,9.8289
71863743.0,0.21,-0.43,0.05,1.42,3.8,3.27,0.0,0.0,-1.432185,0.01247221,-9.85519,2.324168,-0.1952406,0.03393794,0,0_NORMAL_FLIGHT,9.9587
71913723.0,0.185,0.22,0.055,0.055,3.8,3.27,0.0,0.0,-1.367538,0.00522278,-9.796116,0.2703218,-2.229951,0.02458988,0,0_NORMAL_FLIGHT,9.8911
71963703.0,0.16,0.87,0.06,-1.31,3.8,3.27,0.0,0.0,-1.375252,0.02548173,-9.873782,1.129546,2.097195,0.0122898,0,0_NORMAL_FLIGHT,9.9691
72013683.0,0.125,0.25,0.05,0.17,3.8,3.275,0.0,0.0,-1.300808,-0.02374363,-9.912624,2.284039,-0.4457228,0.02291341,0,0_NORMAL_FLIGHT,9.9976
72063663.0,0.09,-0.37,0.04,1.65,3.8,3.28,0.0,0.0,-1.2536,-0.0725106,-9.8299,-1.510765,1.900172,0.02428129,0,0_NORMAL_FLIGHT,9.9098
72113643.0,0.13,0.015,0.04,-0.05,3.8,3.275,0.0,0.0,-1.184162,0.06062255,-9.921005,1.262706,2.007957,0.00641902,0,0_NORMAL_FLIGHT,9.9916
72163623.0,0.17,0.4,0.04,-1.75,3.8,3.27,0.0,0.0,-1.150657,-0.05006337,-9.826947,-2.214155,-0.6778454,0.01226034,0,0_NORMAL_FLIGHT,9.8942
72213603.0,0.19,-0.045,0.085,-0.16,3.8,3.265,0.0,0.0,-1.112619,-0.03604879,-9.812755,-1.139252,2.061735,0.02676374,0,0_NORMAL_FLIGHT,9.8757
72263583.0,0.21,-0.49,0.13,1.43,3.8,3.26,0.0,0.0,-1.075422,-0.00156092,-9.940031,-0.2807178,-2.23078,0.01440316,0,0_NORMAL_FLIGHT,9.998
72313563.0,0.26,0.025,0.15,-0.06,3.8,3.25,0.0,0.0,-0.9936178,-0.04282524,-9.878359,-2.320424,-0.100715,0.01945801,0,0_NORMAL_FLIGHT,9.9283
72363543.0,0.31,0.54,0.17,-1.55,3.8,3.24,0.0,0.0,-0.9763788,0.02684576,-9.9788,1.87315,-1.223517,0.0321357,0,0_NORMAL_FLIGHT,10.0265
72413523.0,0.16,-0.065,-0.065,-0.17,3.8,3.24,0.0,0.0,-0.903496,-0.04863168,-9.8843,-0.88765,-2.097726,0.02039225,0,0_NORMAL_FLIGHT,9.9256
72463503.0,0.01,-0.67,-0.3,1.21,3.8,3.24,0.0,0.0,-0.9384695,0.05103379,-9.92392,2.014812,1.155763,0.01967748,0,0_NORMAL_FLIGHT,9.9683
72513483.0,-0.635,-0.235,-1.215,-1.065,3.815,3.255,0.0,0.0,-0.9328135,0.00301793,-9.894487,1.793593,-1.532595,0.03779931,0,0_NORMAL_FLIGHT,9.9384
72563463.0,-1.28,0.2,-2.13,-3.34,3.83,3.27,0.0,0.0,-0.8845361,0.00951012,-9.924447,-0.6259504,2.347276,0.03720805,0,0_NORMAL_FLIGHT,9.9638
72613443.0,-2.25,-1.4,-3.42,-3.265,3.885,3.285,0.0,0.0,-0.8261999,-0.01575346,-9.985755,1.954454,1.469828,0.02829356,0,0_NORMAL_FLIGHT,10.0199
72663423.0,-3.22,-3.0,-4.71,-3.19,3.94,3.3,0.0,0.0,-0.7577184,-0.06476562,-9.90414,-2.346982,-0.06253164,0.03926021,0,0_NORMAL_FLIGHT,9.9333
72713403.0,-4.285,-3.315,-6.13,-6.065,4.05,3.475,0.0,0.0,-0.7427865,-0.00681633,-9.848571,-0.892007,2.282401,0.0458051,0,0_NORMAL_FLIGHT,9.8765
72763383.0,-5.35,-3.63,-7.55,-8.94,4.16,3.65,0.0,0.0,-0.6821511,0.01541868,-9.884274,-0.4532451,-2.291357,0.0400045,0,0_NORMAL_FLIGHT,9.9078
72813363.0,-6.405,-5.45,-8.975,-8.8,4.245,3.66,0.0,0.0,-0.7150083,-0.02466944,-9.883005,-2.330977,-0.387344,0.04467208,0,0_NORMAL_FLIGHT,9.9089
72863343.0,-7.46,-7.27,-10.4,-8.66,4.33,3.67,0.0,0.0,-0.6437858,0.02157868,-9.967247,2.06982,-1.081517,0.05324277,0,0_NORMAL_FLIGHT,9.988
72913323.0,-8.055,-7.66,-11.755,-11.38,3.36,4.02,0.0,0.0,-0.5788167,0.01373446,-9.85981,-0.4531507,-2.287253,0.04420638,0,0_NORMAL_FLIGHT,9.8768
72963303.0,-8.65,-8.05,-13.11,-14.1,2.39,4.37,0.0,0.0,-0.6428626,0.00932342,-9.888671,1.733216,1.56086,0.03823728,0,0_NORMAL_FLIGHT,9.9095
73013283.0,-8.37,-9.065,-14.085,-13.08,179.965,3.955,0.0,0.0,-0.5597476,-0.00131672,-9.894876,2.042995,-1.21574,0.05584931,0,0_NORMAL_FLIGHT,9.9107
73063263.0,-8.09,-10.08,-15.06,-12.06,357.54,3.54,0.0,0.0,-0.5718739,-0.02238223,-9.861496,-0.8709023,2.225834,0.05193668,0,0_NORMAL_FLIGHT,9.8781
73113659.5,-7.31,-9.435,-15.725,-14.09,354.485,3.07,0.0,0.0,-0.5229156,0.0297263,-9.880032,1.810043,1.487559,0.03855027,0,0_NORMAL_FLIGHT,9.8939
73164056.0,-6.53,-8.79,-16.39,-16.12,351.43,2.6,0.0,0.0,-0.4956434,-0.04905789,-9.840483,-2.326694,-0.1641673,0.04770014,0,0_NORMAL_FLIGHT,9.8531
73214036.0,-5.635,-9.045,-16.87,-14.955,348.33,180.835,0.0,0.0,-0.5141965,-0.01795804,-9.860563,-0.6069587,2.226841,0.05029536,0,0_NORMAL_FLIGHT,9.874
73264016.0,-4.74,-9.3,-17.35,-13.79,345.23,359.07,0.0,0.0,-0.4199228,-0.01754089,-9.828609,-0.9009684,-2.224661,0.03590149,0,0_NORMAL_FLIGHT,9.8376
73313996.0,-3.805,-7.595,-17.715,-15.84,342.115,356.98,0.0,0.0,-0.3978277,-0.03455155,-9.834078,-2.391129,-0.01806824,0.03992045,0,0_NORMAL_FLIGHT,9.8422
73363976.0,-2.87,-5.89,-18.08,-17.89,339.0,354.89,0.0,0.0,-0.3757593,-0.00336745,-9.923304,1.952045,-1.320358,0.04688605,0,0_NORMAL_FLIGHT,9.9304
73413956.0,-2.225,-6.07,-18.33,-16.885,336.765,351.685,0.0,0.0,-0.3270829,-0.05712371,-9.827296,-0.5235339,-2.350507,0.03217954,0,0_NORMAL_FLIGHT,9.8329
73463936.0,-1.58,-6.25,-18.58,-15.88,334.53,348.48,0.0,0.0,-0.3247769,0.03009377,-9.880689,1.780725,1.585743,0.02948548,0,0_NORMAL_FLIGHT,9.8861
73513916.0,-1.235,-4.21,-18.8,-17.81,333.375,345.095,0.0,0.0,-0.3556744,0.02947633,-9.884942,2.08374,-1.093686,0.04225932,0,0_NORMAL_FLIGHT,9.8914
73563896.0,-0.89,-2.17,-19.02,-19.74,332.22,341.71,0.0,0.0,-0.303251,0.00593948,-9.876017,-0.9992549,2.111651,0.03926289,0,0_NORMAL_FLIGHT,9.8807
73613876.0,-0.735,-1.99,-19.255,-18.645,331.63,338.025,0.0,0.0,-0.321451,0.00219014,-9.843496,1.757676,1.553674,0.02560864,0,0_NORMAL_FLIGHT,9.8487
73663856.0,-0.58,-1.81,-19.49,-17.55,331.04,334.34,0.0,0.0,-0.3290888,-0.0271759,-9.809604,-2.33035,-0.225284,0.03151609,0,0_NORMAL_FLIGHT,9.8152
73713836.0,-0.49,0.205,-19.73,-19.03,330.74,330.87,0.0,0.0,-0.2991635,-0.01961946,-9.819804,-0.9236201,2.150956,0.03607003,0,0_NORMAL_FLIGHT,9.8244
73763816.0,-0.4,2.22,-19.97,-20.51,330.44,327.4,0.0,0.0,-0.2209794,-0.04975414,-9.843206,-0.5969937,-2.327671,0.02716756,0,0_NORMAL_FLIGHT,9.8458
73813796.0,-0.39,2.45,-20.27,-19.355,330.295,324.485,0.0,0.0,-0.2087445,-0.03024761,-9.835142,-2.341776,-0.1474554,0.03111358,0,0_NORMAL_FLIGHT,9.8374
73863776.0,-0.38,2.68,-20.57,-18.2,330.15,321.57,0.0,0.0,-0.2092247,-0.03992996,-9.849659,1.900892,-1.318013,0.04199219,0,0_NORMAL_FLIGHT,9.852
73913756.0,-0.375,4.26,-20.84,-19.845,330.075,319.155,0.0,0.0,-0.2233924,-0.04169314,-9.851859,-0.8808577,-2.163554,0.02639038,0,0_NORMAL_FLIGHT,9.8545
73963736.0,-0.37,5.84,-21.11,-21.49,330.0,316.74,0.0,0.0,-0.1882096,0.03266413,-9.832939,1.993456,1.092298,0.02467986,0,0_NORMAL_FLIGHT,9.8348
74013716.0,-0.395,5.515,-20.915,-19.83,329.965,315.43,0.0,0.0,-0.1773582,-0.02501579,-9.928843,1.545314,-1.764915,0.04293365,0,0_NORMAL_FLIGHT,9.9305
74063696.0,-0.42,5.19,-20.72,-18.17,329.93,314.12,0.0,0.0,-0.1809318,-0.03358917,-10.03075,-0.04083711,2.213191,0.03559957,0,0_NORMAL_FLIGHT,10.0324
74113676.0,-0.395,5.585,-19.85,-18.94,329.905,313.345,0.0,0.0,-0.1704971,0.0061179,-9.988104,2.344618,0.2720411,0.02925682,0,0_NORMAL_FLIGHT,9.9896
74163656.0,-0.37,5.98,-18.98,-19.71,329.88,312.57,0.0,0.0,-0.1823275,-0.04968428,-9.982716,-2.112506,0.4920483,0.03949183,0,0_NORMAL_FLIGHT,9.9845
74213636.0,-0.34,5.06,-17.74,-17.19,329.86,312.785,0.0,0.0,-0.2053003,-0.0184228,-9.96139,0.2665977,1.902728,0.03193091,0,0_NORMAL_FLIGHT,9.9635
74263616.0,-0.31,4.14,-16.5,-14.67,329.84,313.0,0.0,0.0,-0.1281459,-0.0150056,-9.903386,-1.643612,-2.356258,0.0292917,0,0_NORMAL_FLIGHT,9.9042
74313596.0,-0.255,4.12,-15.11,-14.92,329.825,313.54,0.0,0.0,-0.1656094,-0.00824039,-10.02524,-2.269471,0.1579721,0.04762178,0,0_NORMAL_FLIGHT,10.0266
74363576.0,-0.2,4.1,-13.72,-15.17,329.81,314.08,0.0,0.0,-0.1774729,0.01300389,-9.886909,1.381177,-2.617167,0.04732211,0,0_NORMAL_FLIGHT,9.8885
74413556.0,-0.175,2.86,-12.27,-12.275,329.8,315.215,0.0,0.0,-0.1684884,-0.00502317,-10.01035,-1.37563,-2.610331,0.03481363,0,0_NORMAL_FLIGHT,10.0118
74463536.0,-0.15,1.62,-10.82,-9.38,329.79,316.35,0.0,0.0,-0.2599015,0.02223973,-9.994111,2.28029,0.2897314,0.0405902,0,0_NORMAL_FLIGHT,9.9975
74513516.0,-0.16,1.885,-9.34,-9.395,329.79,317.68,0.0,0.0,-0.2516791,-0.03595664,-9.955276,1.635179,-2.34938,0.05639647,0,0_NORMAL_FLIGHT,9.9585
74563496.0,-0.17,2.15,-7.86,-9.41,329.79,319.01,0.0,0.0,-0.3206931,-0.01828594,-10.15784,-0.3422518,1.966705,0.04752025,0,0_NORMAL_FLIGHT,10.1629
74613476.0,-0.21,0.725,-6.33,-6.51,329.79,320.55,0.0,0.0,-0.3856077,0.02162044,-10.05529,2.241108,0.7012303,0.04494712,0,0_NORMAL_FLIGHT,10.0627
74663456.0,-0.25,-0.7,-4.8,-3.61,329.79,322.09,0.0,0.0,-0.4194103,-0.05428737,-10.28177,-2.414041,0.3831809,0.05290835,0,0_NORMAL_FLIGHT,10.2905
74713436.0,-0.255,0.02,-3.505,-3.535,329.785,323.7,0.0,0.0,-0.4775878,0.00371714,-10.23342,-0.2150057,2.403156,0.04885946,0,0_NORMAL_FLIGHT,10.2446
74763416.0,-0.26,0.74,-2.21,-3.46,329.78,325.31,0.0,0.0,-0.4901244,0.00317884,-10.10257,-1.287614,-2.182744,0.04140875,0,0_NORMAL_FLIGHT,10.1145
74813396.0,-0.285,-0.115,-1.45,-1.12,329.78,326.865,0.0,0.0,-0.6003548,-0.04716921,-10.23244,-2.335268,0.5980859,0.05562858,0,0_NORMAL_FLIGHT,10.2501
74863376.0,-0.31,-0.97,-0.69,1.22,329.78,328.42,0.0,0.0,-0.5834649,-0.01131349,-9.971519,1.549353,-1.976906,0.05997873,0,0_NORMAL_FLIGHT,9.9886
74913356.0,-0.315,-0.125,-0.24,0.18,329.775,329.83,0.0,0.0,-0.6895087,-0.03564622,-10.04197,-1.414061,-2.04357,0.0420848,0,0_NORMAL_FLIGHT,10.0657
74963336.0,-0.32,0.72,0.21,-0.86,329.77,331.24,0.0,0.0,-0.7436212,0.00867965,-10.05191,2.361259,0.4924592,0.04668316,0,0_NORMAL_FLIGHT,10.0794
75013316.0,-0.35,-0.065,0.565,0.9,329.77,332.37,0.0,0.0,-0.7803087,-0.00637078,-9.984715,1.384418,-2.148217,0.06548683,0,0_NORMAL_FLIGHT,10.0152
75063296.0,-0.38,-0.85,0.92,2.66,329.77,333.5,0.0,0.0,-0.9413888,-0.02320907,-10.14156,0.03940268,2.408081,0.0535875,0,0_NORMAL_FLIGHT,10.1852
75113692.5,-0.375,-0.185,1.24,1.275,329.77,334.295,0.0,0.0,-0.977344,-0.01961193,-10.05553,2.348916,0.7852909,0.0493146,0,0_NORMAL_FLIGHT,10.1029
75164089.0,-0.37,0.48,1.56,-0.11,329.77,335.09,0.0,0.0,-0.9494708,-0.03554525,-10.17059,-2.482619,0.5109237,0.05826769,0,0_NORMAL_FLIGHT,10.2149
75214069.0,-0.375,-0.295,1.89,1.8,329.77,335.49,0.0,0.0,-1.059367,-0.03262348,-10.09172,-0.3337712,2.452412,0.05348173,0,0_NORMAL_FLIGHT,10.1472
75264049.0,-0.38,-1.07,2.22,3.71,329.77,335.89,0.0,0.0,-1.106518,-0.02020983,-9.966724,-1.194654,-2.150231,0.04143438,0,0_NORMAL_FLIGHT,10.028
75314029.0,-0.325,-0.195,2.465,2.41,329.77,335.95,0.0,0.0,-1.17269,-0.03313446,-10.03883,-2.493335,0.7042004,0.05305849,0,0_NORMAL_FLIGHT,10.1071
75364009.0,-0.27,0.68,2.71,1.11,329.77,336.01,0.0,0.0,-1.281686,-0.02144495,-9.889254,1.579725,-1.547456,0.05579845,0,0_NORMAL_FLIGHT,9.972
75413989.0,-0.24,-0.175,2.95,2.7,329.77,335.74,0.0,0.0,-1.345798,-0.03797185,-9.789171,-1.237396,-1.665191,0.03646231,0,0_NORMAL_FLIGHT,9.8813
75463969.0,-0.21,-1.03,3.19,4.29,329.77,335.47,0.0,0.0,-1.397139,-0.02752786,-9.854383,2.229727,1.415395,0.04113542,0,0_NORMAL_FLIGHT,9.953
75513949.0,-0.18,-0.19,3.4,3.08,329.77,334.965,0.0,0.0,-1.415405,0.05039127,-9.732517,1.515804,-1.37619,0.04996454,0,0_NORMAL_FLIGHT,9.835
75563929.0,-0.15,0.65,3.61,1.87,329.77,334.46,0.0,0.0,-1.458651,0.01162169,-9.748709,-0.1697317,2.867017,0.0432955,0,0_NORMAL_FLIGHT,9.8572
75613909.0,-0.125,-0.11,3.755,3.435,329.77,333.775,0.0,0.0,-1.520621,0.04639413,-9.73415,2.225194,1.296666,0.03652165,0,0_NORMAL_FLIGHT,9.8523
75663889.0,-0.1,-0.87,3.9,5.0,329.77,333.09,0.0,0.0,-1.55531,-0.04864214,-9.605448,-2.175681,1.311173,0.04735976,0,0_NORMAL_FLIGHT,9.7307
75713869.0,-0.075,-0.135,3.995,3.685,329.77,332.325,0.0,0.0,-1.587445,-0.00666586,-9.629517,0.2553564,2.797943,0.03354426,0,0_NORMAL_FLIGHT,9.7595
75763849.0,-0.05,0.6,4.09,2.37,329.77,331.56,0.0,0.0,-1.538309,-0.04443069,-9.626096,-1.632309,-1.086257,0.02804415,0,0_NORMAL_FLIGHT,9.7483
75813829.0,-0.035,-0.165,4.17,3.885,329.77,330.785,0.0,0.0,-1.563009,-0.01211219,-9.637682,-1.8284,1.744021,0.04625675,0,0_NORMAL_FLIGHT,9.7636
75863809.0,-0.02,-0.93,4.25,5.4,329.77,330.01,0.0,0.0,-1.478547,0.02866123,-9.718303,0.8116701,-1.750323,0.04138723,0,0_NORMAL_FLIGHT,9.8302
75913789.0,-0.01,-0.33,4.305,3.985,329.77,329.32,0.0,0.0,-1.417939,-0.05404191,-9.667952,-1.911299,-0.8539984,0.02675459,0,0_NORMAL_FLIGHT,9.7715
75963769.0,0.0,0.27,4.36,2.57,329.77,328.63,0.0,0.0,-1.467505,0.0414075,-9.791547,2.474707,0.03955834,0.03939959,0,0_NORMAL_FLIGHT,9.901
76013749.0,0.015,-0.315,4.415,4.18,329.775,328.055,0.0,0.0,-1.351335,-0.01085779,-9.820793,0.6382873,-2.169062,0.04202671,0,0_NORMAL_FLIGHT,9.9133
76063729.0,0.03,-0.9,4.47,5.79,329.78,327.48,0.0,0.0,-1.38734,-0.00678523,-9.846087,0.6726696,2.31089,0.02963969,0,0_NORMAL_FLIGHT,9.9433
76113709.0,0.08,-0.625,4.465,4.24,329.78,327.09,0.0,0.0,-1.330313,-0.01122594,-9.891661,2.307322,0.1965554,0.0378404,0,0_NORMAL_FLIGHT,9.9807
76163689.0,0.13,-0.35,4.46,2.69,329.78,326.7,0.0,0.0,-1.28714,-0.0153465,-9.828657,-2.07665,1.333007,0.04570919,0,0_NORMAL_FLIGHT,9.9126
76213669.0,0.155,-0.285,4.45,4.24,329.78,326.475,0.0,0.0,-1.26903,0.0432586,-9.824806,0.406137,2.425232,0.03424113,0,0_NORMAL_FLIGHT,9.9065
76263649.0,0.18,-0.22,4.44,5.79,329.78,326.25,0.0,0.0,-1.216049,-0.03678666,-9.824286,-1.708726,-1.537761,0.02800935,0,0_NORMAL_FLIGHT,9.8993
76313629.0,0.17,-0.11,4.415,4.255,329.78,326.195,0.0,0.0,-1.182704,-0.03097897,-9.789663,-2.061666,1.14851,0.04456908,0,0_NORMAL_FLIGHT,9.8609
76363609.0,0.16,0.0,4.39,2.72,329.78,326.14,0.0,0.0,-1.096077,0.04355887,-9.911575,1.027639,-2.07785,0.04315813,0,0_NORMAL_FLIGHT,9.9721
76413589.0,0.135,-0.165,4.365,4.355,329.78,326.23,0.0,0.0,-1.104404,-0.01340621,-9.860706,-1.721822,-1.478498,0.02944123,0,0_NORMAL_FLIGHT,9.9224
76463569.0,0.11,-0.33,4.34,5.99,329.78,326.32,0.0,0.0,-1.059343,0.05253213,-9.982573,2.354427,0.3435334,0.04058615,0,0_NORMAL_FLIGHT,10.0388
76513549.0,0.105,-0.1,4.28,4.345,329.78,326.54,0.0,0.0,-0.9474058,0.00429386,-9.926737,0.9020157,-2.159488,0.0433403,0,0_NORMAL_FLIGHT,9.9718
76563529.0,0.1,0.13,4.22,2.7,329.78,326.76,0.0,0.0,-1.003483,-0.04142499,-9.883753,0.5710841,2.324255,0.03659999,0,0_NORMAL_FLIGHT,9.9346
76613509.0,0.09,-0.2,4.16,4.19,329.78,327.06,0.0,0.0,-0.8906626,0.001189,-9.987872,2.36544,0.2054139,0.04077804,0,0_NORMAL_FLIGHT,10.0275
76663489.0,0.08,-0.53,4.1,5.68,329.78,327.36,0.0,0.0,-0.8940243,0.02885747,-9.871202,-1.887434,1.367701,0.05066448,0,0_NORMAL_FLIGHT,9.9116
76713469.0,0.1,-0.115,4.045,3.995,329.78,327.72,0.0,0.0,-0.8258896,0.02210448,-9.879478,0.8669661,2.220411,0.0314577,0,0_NORMAL_FLIGHT,9.914
76763449.0,0.12,0.3,3.99,2.31,329.78,328.08,0.0,0.0,-0.7624879,0.01704207,-9.871239,-1.952449,-1.300623,0.02860023,0,0_NORMAL_FLIGHT,9.9007
76813429.0,0.12,-0.07,3.94,3.805,329.78,328.445,0.0,0.0,-0.7542692,0.01862277,-9.834391,-1.930506,1.363636,0.04611753,0,0_NORMAL_FLIGHT,9.8633
76863409.0,0.12,-0.44,3.89,5.3,329.78,328.81,0.0,0.0,-0.7570711,0.04196506,-9.941747,0.8775396,-2.211337,0.04201977,0,0_NORMAL_FLIGHT,9.9706
76913389.0,0.15,-0.035,3.825,3.67,329.78,329.15,0.0,0.0,-0.6827247,-0.01506667,-9.846734,-1.790975,-1.543164,0.03169896,0,0_NORMAL_FLIGHT,9.8704
76963369.0,0.18,0.37,3.76,2.04,329.78,329.49,0.0,0.0,-0.7100153,0.02594366,-9.923688,2.361342,0.358843,0.03718027,0,0_NORMAL_FLIGHT,9.9491
77013349.0,0.2,0.02,3.705,3.53,329.78,329.78,0.0,0.0,-0.6335132,0.006702,-9.922657,1.008971,-2.111564,0.04396741,0,0_NORMAL_FLIGHT,9.9429
77063329.0,0.22,-0.33,3.65,5.02,329.78,330.07,0.0,0.0,-0.6209641,-0.03084709,-9.87484,0.4364058,2.336566,0.03516004,0,0_NORMAL_FLIGHT,9.8944
77113309.0,0.245,0.005,3.58,3.425,329.78,330.29,0.0,0.0,-0.574874,0.01962813,-9.933814,2.350689,0.2290556,0.03845226,0,0_NORMAL_FLIGHT,9.9505
77163289.0,0.27,0.34,3.51,1.83,329.78,330.51,0.0,0.0,-0.5748382,0.02362606,-9.860671,-1.972092,1.199624,0.04969073,0,0_NORMAL_FLIGHT,9.8774
77213685.5,0.29,0.19,3.43,3.435,329.78,330.65,0.0,0.0,-0.5242404,-0.03965155,-9.869957,0.6017502,2.31026,0.0347633,0,0_NORMAL_FLIGHT,9.8839
77264082.0,0.31,0.04,3.35,5.04,329.78,330.79,0.0,0.0,-0.527587,0.03465308,-9.861128,-1.849401,-1.44849,0.03368234,0,0_NORMAL_FLIGHT,9.8753
77314062.0,0.305,0.32,3.225,3.29,329.78,330.825,0.0,0.0,-0.4924486,0.02472542,-9.820871,-1.911351,1.274162,0.04936656,0,0_NORMAL_FLIGHT,9.8332
77364042.0,0.3,0.6,3.1,1.54,329.78,330.86,0.0,0.0,-0.4447096,-0.04938169,-9.954198,0.7010283,-2.239297,0.04444878,0,0_NORMAL_FLIGHT,9.9642
77414022.0,0.225,0.405,2.44,2.7,329.74,330.835,0.0,0.0,-0.4220807,-0.02945665,-9.853947,-2.001721,-1.107234,0.03188125,0,0_NORMAL_FLIGHT,9.863
77464002.0,0.15,0.21,1.78,3.86,329.7,330.81,0.0,0.0,-0.3674448,0.01839435,-9.879475,2.283698,-0.3170912,0.0443106,0,0_NORMAL_FLIGHT,9.8863
77513982.0,0.055,0.61,0.43,0.955,329.615,330.665,0.0,0.0,-0.3782111,-0.02686063,-9.929943,0.1027936,-2.31436,0.0422285,0,0_NORMAL_FLIGHT,9.9372
77563962.0,-0.04,1.01,-0.92,-1.95,329.53,330.52,0.0,0.0,-0.4027443,-0.00979479,-9.836554,1.300437,1.867484,0.03064884,0,0_NORMAL_FLIGHT,9.8448
